Another basic
0.23, 607.23, [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006151353680759292, 0.0, 4.032153003920517e-05, 0.00028095613119927634, 0.00021781416280347517, 0.005016721681694969, 1.3457473877841168e-05, 0.005942227087709081, 0.05118305260025229, 0.16437990185051052, 0.16485530907819704, 0.17902830413699086, 0.17597677834417141, 0.2241844482071356, 0.7807988205492328, 0.7146721768736085, 0.2744977965049858, 0.23257082786267438, 0.23611321357025972, 0.21854628480489693, 0.38998275849482184, 0.3219494437381861, 0.17141935073156456, 0.1001288812996115, 0.18944904348264507, 0.28837768573119277, 0.20241705073680738, 0.2925911068113882, 0.8498787568605345, 0.22280491344483647, 0.18355443027506038, 0.20148111873626126, 0.32135933627897856, 0.29014838541582266, 0.32796723290292534, 0.2673941570283644, 0.7866404337642904, 0.28088963241287573, 0.8010506454186409, 0.2968191853398669, 0.2924316252732784, 0.2883290874084971, 0.30070165248025554, 0.3136292912616223]
0.30, 589.34, [0.0, 0.0, 0.0, 0.0, 0.0, 0.025262784807768213, 0.0, 0.0, 0.0, 0.0, 0.16054922828530713, 0.0, 0.051056934338165445, 0.05402314125012338, 0.0004174312821445332, 0.0012678016291697571, 0.10605572679332846, 0.031145417480310668, 0.04729993490874707, 0.032673534391112535, 0.051199233027978894, 0.16587121134408844, 0.055476259417521004, 0.7320283684942454, 0.713981456205808, 0.2716876590630795, 0.27077330433235175, 0.2917563977471628, 0.21131130299306705, 0.18576420131083535, 0.3120584980739984, 0.8095847828575753, 0.613789191105701, 0.8176618938199028, 0.3204313093784972, 0.3526995750022087, 0.6648518311709682, 0.32938027032509304, 0.8363674764740342, 0.8932356439886252, 0.28685791569929725, 0.8455769240467489, 0.8398807165860668, 0.3383405501963063, 0.3472495575258021, 0.3128860785784858, 0.2864244285811463, 0.8375081123512943, 0.3121893136929857, 1.0103392311461221]
0.28, 604.71, [1.4265842842807654e-05, 0.04983673059763637, 0.029084507708009775, 0.021295156591169578, 0.6233353908775269, 1.997483819751268e-08, 6.665003096713654e-07, 5.121489532094139e-05, 2.8022570164200596e-05, 0.014103357323598397, 0.0002049931905496105, 0.007802279795504381, 0.15535883163146158, 0.6144409016584073, 0.02712529415740881, 0.09707939987590823, 0.18505385956826056, 0.1951888488189114, 0.25039041327498796, 0.2107121078970887, 0.2703765064837783, 0.24791498813400004, 0.29052882494865967, 0.2756448736952121, 0.24205815333355804, 0.288321448091837, 0.2502443331911194, 0.25503470515351834, 0.2654717785101754, 0.22169190066344827, 0.7560163095451051, 0.3376092704021794, 0.2743604920103783, 0.3572497964121012, 0.2755184034427527, 0.22518451717148297, 1.1424159261142606, 0.32342721690336335, 0.3125594725166303, 0.11741241519812698, 0.8431861862570632, 0.3206457403104751, 0.7908617594706264, 0.2968343851675534, 0.4506953208967445, 0.26951720108093224, 0.2925800612550824, 0.2660298776410609, 0.8046376775043572, 0.31517041947046576]
0.23, 600.59, [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16141573632772563, 2.9795889877508386e-06, 0.021761048653773984, 0.005708079630967263, 0.0004145579741551967, 0.20272933034243623, 0.19519124085883177, 0.17038072134196228, 0.20686760211954627, 0.178552401624913, 0.17913024819129453, 0.6278342072696551, 0.18005438756910375, 0.24551167747780417, 0.31165789345930234, 0.32663231259536796, 0.21536620899877632, 0.5778542987720159, 0.2806710400878556, 0.2875157835999959, 0.7909377835576316, 0.3033354910217403, 0.32067634668156486, 0.2726646892778178, 0.2588291035759793, 0.27067141222580837, 0.3060198469337323, 0.903750271930887, 0.35198833796118695, 0.2692327856291191, 0.2812466884018016, 0.3378076989766586, 0.5766393247302751, 0.29543649180161835, 0.8359086923407255, 0.3090807758264635, 0.30858588219219446]
0.30, 580.62, [0.00017216319269486687, 0.2970649223680222, 0.41764455117540683, 0.5948586965628275, 0.577871125853218, 0.0, 0.0032697889342316803, 0.016797814110580688, 1.0082144125197126e-06, 5.2878187195291926e-06, 0.0012592188265534965, 0.0054733072881782766, 0.0015213355667902714, 0.042954271696983425, 0.15406836117594858, 0.17612201479109152, 0.2531995900697901, 0.15620536081661282, 0.7650381935525593, 0.2868854478708192, 0.19907826038457713, 0.2271930934118286, 0.1921865471037759, 0.6083905064976148, 0.29025322030502, 0.4141935961753481, 0.19758648240501378, 0.23369865739118928, 0.30871524613451945, 0.23213324215473627, 0.3092804503885485, 0.18322516633334496, 0.8604341706824158, 0.38642810230064645, 0.294523601695895, 0.2836559107274344, 0.34458885462985456, 0.11414512607027626, 0.3519220021311672, 0.9647541269248922, 0.3172472980066197, 0.36194095591119707, 0.36514822436770805, 0.40066893692885597, 0.6218651127464094, 0.3625815874434388, 0.7584720670420513, 0.2959881437292336, 0.283826281896698, 0.30727544920488675]
0.31, 609.34, [0.020431352321175305, 0.9528495783846539, 0.3445036607975703, 0.33187191560769663, 0.9087322954483938, 0.0, 4.068790492056622e-06, 0.11148771553474787, 0.08508529157487105, 0.06078633985716149, 0.000224399912660961, 0.20001612177036873, 0.05233016328188487, 0.1354913700813286, 0.0471190105507529, 0.055150345235717234, 0.028398539792331725, 0.18681494546025335, 0.16294392683493125, 0.46353977063982826, 0.0060907035852689586, 0.10669714111384833, 0.10932706928836537, 0.00788185156980713, 0.27766577235444545, 0.2725519621737061, 0.3162459457084533, 0.5958693987187023, 0.2657948326397595, 0.3196500917523265, 0.10184219848772715, 0.2849422295706618, 0.3022951816972495, 0.7829661040956506, 0.34509102982105794, 0.36544077299197947, 0.8753185122806592, 0.31658635932952844, 0.7910443072611958, 0.2863764608678498, 0.8622858217519455, 0.17930209457259508, 0.3641744624959348, 0.976655969986552, 0.2804890745681241, 0.3663100785504716, 0.5787420106513033, 0.33200969843727063, 0.38358240125228893, 0.3287883102793735]
0.22, 608.39, [0.004230735900098514, 0.2436387812241739, 0.22145533381319013, 0.2196491324715015, 0.243416412004048, 0.021295185460140868, 5.481582880749659e-07, 0.016602825797321703, 0.0006897100037308523, 0.00010862709246820512, 0.005758181179355328, 0.003351683639159615, 0.0037571177136290997, 0.01932732863995889, 0.009896511832299023, 0.03261181587844339, 0.011740385446419943, 0.056473216234490864, 0.11379411503523694, 0.12204562127714416, 0.059404121077906644, 0.43762403356183616, 0.03298290775390391, 0.05643762623366998, 0.07431190419494778, 0.03683370426579509, 0.2179547696669056, 0.11732213310891439, 0.2677806351000437, 0.5198377504402824, 0.2291619348378729, 0.18089482523693404, 0.2191743026255038, 0.23952801612387944, 0.10154415689722417, 0.2139265877912822, 0.29562862534872, 0.8944001561358805, 0.3570834341183618, 0.8061168075622962, 0.28644530668575696, 0.6088156458456765, 0.8528265901154163, 0.2756413583419576, 0.3114704867936937, 0.31266423259554044, 0.3211887485383555, 0.2597279140739896, 0.2561609510680887, 0.831198724985169]
0.34, 589.98, [0.0, 0.0, 0.0, 0.0, 0.0, 2.348441354199577e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018576873292489477, 0.0014005870766178774, 0.008535507840000863, 0.023063087420126274, 0.14230756535891326, 0.0060809381482096496, 0.16303084739332221, 0.5454444431855122, 0.3041135803755804, 0.2203025407414089, 0.23201774083985188, 0.7888233501620571, 0.26455768838786503, 0.2936721041539724, 0.3243446024969393, 0.23600356708349735, 0.5955377210865302, 0.9030251497402029, 0.35162353054404694, 0.3026800921371975, 0.9857630034771401, 0.8978565147402413, 0.7412507308030195, 1.0003934701371409, 0.976722351802007, 0.34225216476825515, 0.8285218578441337, 0.3189089666045094, 0.27322009640075, 0.2717454197461662, 0.8721681133260664, 0.8043725011903132, 0.29158584204768023, 0.34395004818163255, 0.8016542348007989, 0.3607165261658515, 0.3354351529167027, 0.8116956274983967]
0.41, 581.15, [0.0063957498469716725, 0.32673672873870435, 0.30923638792758096, 0.5811367432999741, 0.6125889948128395, 4.6455380675944226e-05, 4.9196824097863966e-05, 6.150096245838181e-07, 0.0065111516367184945, 0.005076272707560082, 0.05727127172102312, 0.19187761917709278, 0.24441051463032862, 0.21969311792382662, 0.21926459360787767, 0.2049317434693275, 0.30763719330556893, 0.2610141321010289, 0.1764899035087756, 0.24548937934372975, 0.04719344849655206, 0.30920704024938583, 0.9030061924028441, 0.3052958894347161, 0.3109032882546795, 0.819951639604305, 0.8347155111149428, 0.3152241798340393, 0.47209570699026043, 0.37238886954879563, 0.8505070230520392, 0.8648765132279754, 0.7748259816604699, 0.9702320156288635, 0.34193290002743093, 0.5750673122512476, 0.8273555608831412, 0.3337885754937593, 0.4512235237713476, 0.22782737114324728, 0.34209427124232944, 0.618801135624979, 0.32356069576809987, 0.8668884396821347, 0.3620390617937067, 0.3853213551527375, 0.8696667075900207, 0.2816588192207792, 0.8078045989599565, 0.7589461357691143]
0.00, 627.66, [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
